"order_id","user_id","eval_set","order_number","order_dow","order_hour_of_day","days_since_prior_order"
860033,46579,"train",9,0,"20","1"
10642,46587,"train",4,1,"17","30"
634231,113089,"train",88,3,"21","3"
416884,125324,"train",7,0,"12","12"
767888,113101,"train",32,5,"11","4"
309152,113104,"train",4,3,"13","16"
983499,125334,"train",7,0,"08","7"
404227,46607,"train",55,3,"09","9"
132396,46608,"train",5,3,"08","30"
76072,113119,"train",6,5,"18","25"
731161,125343,"train",10,6,"17","30"
781693,125350,"train",16,4,"15","5"
641659,113125,"train",5,0,"13","30"
604121,113128,"train",6,0,"10","28"
587344,113130,"train",15,2,"11","30"
800773,46627,"train",11,4,"13","3"
457337,113136,"train",19,4,"21","30"
396252,113370,"train",22,0,"11","5"
748189,113375,"train",6,0,"10","13"
69924,113378,"train",4,6,"11","18"
204642,113381,"train",42,3,"18","6"
143798,125602,"train",39,0,"10","30"
369866,46648,"train",13,6,"14","2"
73354,46654,"train",54,5,"11","6"
82645,46655,"train",4,0,"16","12"
293204,46658,"train",50,0,"12","8"
734754,113402,"train",7,1,"15","30"
164938,113404,"train",7,5,"12","30"
459317,125646,"train",11,3,"15","17"
78352,113407,"train",12,0,"13","7"
840884,113409,"train",26,0,"10","14"
588467,125657,"train",24,6,"14","30"
84017,113428,"train",4,0,"09","30"
923315,125666,"train",9,1,"16","7"
919159,125679,"train",15,0,"16","30"
554337,125680,"train",9,0,"11","22"
974253,125682,"train",7,2,"10","30"
358668,125688,"train",14,2,"17","30"
510605,113440,"train",22,6,"12","6"
916749,125692,"train",17,5,"15","14"
867237,113446,"train",18,2,"07","12"
778446,113448,"train",4,3,"22","30"
10301,47061,"train",15,6,"09","14"
458471,47067,"train",4,0,"14","30"
824080,113461,"train",6,0,"09","30"
924270,47073,"train",8,0,"07","30"
81474,125718,"train",27,0,"11","12"
304031,125720,"train",20,3,"14","16"
845491,113736,"train",40,6,"08","7"
532192,47091,"train",11,5,"09","30"
770945,47094,"train",10,5,"17","28"
61587,113744,"train",6,1,"10","30"
732210,47100,"train",13,0,"13","30"
325474,47102,"train",4,4,"21","2"
230000,125972,"train",64,2,"14","7"
368831,125973,"train",18,1,"16","4"
552184,125976,"train",17,0,"11","28"
247239,47112,"train",5,6,"17","7"
27493,47116,"train",7,6,"17","11"
987542,47117,"train",8,6,"17","25"
93187,47120,"train",5,6,"17","5"
983843,47123,"train",5,0,"18","2"
181492,47129,"train",31,5,"13","4"
256794,125994,"train",7,6,"16","30"
727034,125996,"train",10,2,"08","2"
329187,47131,"train",5,6,"09","7"
127260,113798,"train",29,1,"14","18"
26942,113801,"train",29,4,"16","4"
300867,126010,"train",5,4,"19","27"
144137,113809,"train",45,0,"19","26"
90906,126016,"train",6,1,"06","30"
356927,113813,"train",4,6,"17","11"
71561,113814,"train",4,3,"22","13"
207262,47152,"train",29,3,"11","20"
363165,126031,"train",10,4,"17","30"
13097,113820,"train",14,2,"19","20"
360154,113826,"train",5,1,"17","26"
525405,47162,"train",5,6,"15","30"
470553,47403,"train",15,0,"15","6"
300214,113836,"train",42,3,"10","17"
111742,113838,"train",11,2,"13","30"
914654,126051,"train",5,2,"10","30"
897708,47404,"train",6,0,"09","30"
874041,113844,"train",30,4,"17","30"
955149,113850,"train",60,1,"16","7"
914101,113985,"train",7,2,"13","30"
398880,126069,"train",34,4,"17","30"
384926,126196,"train",4,4,"07","30"
185905,126199,"train",9,6,"12","9"
493810,126208,"train",5,4,"08","30"
874197,47425,"train",22,5,"20","13"
817239,126214,"train",7,5,"09","7"
904588,126221,"train",17,4,"16","3"
107807,47435,"train",10,0,"11","30"
405357,126224,"train",9,0,"17","30"
619502,114003,"train",4,3,"21","29"
517926,114015,"train",28,0,"14","11"
168891,126246,"train",5,0,"11","30"
164619,126248,"train",18,1,"12","28"
964343,47457,"train",15,2,"02","30"
806320,126251,"train",5,2,"18","27"
438357,114023,"train",8,0,"15","30"
285115,47458,"train",5,1,"12","3"
704381,47459,"train",6,0,"19","2"
113977,114027,"train",15,0,"10","7"
977356,114031,"train",4,1,"17","5"
449658,126266,"train",20,5,"08","30"
1001,47475,"train",15,4,"16","7"
802099,114053,"train",16,4,"08","1"
614623,126297,"train",37,4,"09","8"
77894,47498,"train",5,2,"01","30"
481658,114067,"train",4,2,"17","30"
343173,126306,"train",4,3,"11","22"
325716,47500,"train",24,0,"13","5"
17112,114322,"train",93,4,"15","4"
161826,47509,"train",22,6,"06","14"
862712,114334,"train",21,6,"15","23"
413888,126563,"train",19,3,"08","30"
139615,126567,"train",25,0,"16","9"
973115,114342,"train",4,5,"14","7"
129983,114344,"train",4,5,"18","0"
459197,47515,"train",4,0,"14","28"
361846,47859,"train",9,0,"13","30"
707384,47864,"train",6,6,"12","30"
161226,126582,"train",4,6,"18","30"
145308,126589,"train",6,4,"13","30"
472115,126591,"train",5,5,"15","30"
765891,114354,"train",9,4,"09","18"
356829,114368,"train",28,6,"22","6"
771365,114373,"train",9,3,"15","30"
595124,47884,"train",15,5,"13","8"
919289,47887,"train",8,0,"16","14"
932926,47893,"train",13,4,"22","30"
86661,47894,"train",18,6,"08","17"
291491,47905,"train",5,2,"23","30"
90379,114407,"train",8,5,"13","10"
132515,126636,"train",13,3,"11","8"
917432,126642,"train",8,3,"17","10"
401524,47907,"train",7,6,"15","3"
652471,47912,"train",22,2,"20","0"
758736,114413,"train",43,2,"10","11"
552250,126649,"train",26,0,"06","14"
490783,126661,"train",4,2,"11","11"
959208,114417,"train",7,3,"22","6"
562384,114419,"train",6,5,"11","12"
542179,114426,"train",4,4,"16","30"
290618,47927,"train",10,5,"16","6"
827064,47933,"train",4,6,"13","14"
803626,114433,"train",8,0,"21","20"
124080,126670,"train",4,2,"15","30"
362723,126671,"train",5,3,"11","30"
817011,126919,"train",22,1,"10","30"
747004,47938,"train",6,6,"15","8"
117018,126925,"train",5,1,"16","30"
473802,126928,"train",5,0,"15","11"
734184,126944,"train",6,2,"14","9"
379126,126952,"train",10,1,"12","30"
631614,114710,"train",4,5,"07","30"
790018,126960,"train",8,1,"20","30"
532944,126962,"train",11,2,"10","13"
771799,126965,"train",9,4,"14","3"
724457,126975,"train",5,0,"15","30"
217100,126979,"train",9,2,"10","8"
123172,114719,"train",5,0,"12","30"
931205,114731,"train",5,3,"07","30"
458214,114734,"train",17,0,"11","24"
736580,114744,"train",4,1,"17","0"
276660,114745,"train",58,2,"18","9"
564707,114757,"train",5,0,"15","30"
146295,47962,"train",5,0,"11","9"
906886,47968,"train",35,0,"11","8"
583796,127017,"train",7,2,"20","30"
291888,127021,"train",12,0,"09","30"
948364,114779,"train",5,1,"08","15"
602808,48209,"train",4,1,"09","30"
400253,114781,"train",10,2,"18","28"
285305,127032,"train",9,1,"12","30"
264623,127250,"train",6,4,"15","6"
814491,127252,"train",8,0,"11","17"
595989,48221,"train",14,3,"13","30"
684427,48223,"train",7,3,"11","2"
725252,48226,"train",23,3,"16","15"
425537,114918,"train",46,5,"15","17"
490451,114920,"train",6,5,"14","27"
969151,48233,"train",13,6,"10","21"
471930,114925,"train",38,1,"20","7"
920657,114935,"train",62,0,"04","26"
152029,127277,"train",12,3,"19","18"
690589,114936,"train",4,3,"16","29"
225104,114941,"train",7,6,"17","30"
786839,127295,"train",12,0,"22","25"
512324,127297,"train",14,2,"12","4"
839636,127313,"train",44,0,"12","8"
691522,127315,"train",20,2,"13","6"
838494,127319,"train",8,5,"10","14"
521761,127320,"train",11,5,"20","30"
561392,127323,"train",4,5,"15","30"
227319,127324,"train",5,6,"21","30"
255144,48271,"train",6,5,"14","8"
805482,127327,"train",20,0,"20","24"
782409,127337,"train",17,0,"15","28"
480634,114991,"train",11,6,"12","30"
866039,127339,"train",45,6,"17","2"
3010,127342,"train",11,1,"16","7"
44928,127345,"train",8,5,"19","20"
516596,127348,"train",7,0,"13","5"
434656,48299,"train",4,6,"10","30"
424567,48304,"train",16,2,"15","30"
4494,115015,"train",7,6,"11","6"
210638,127364,"train",27,6,"11","30"
411516,48308,"train",53,5,"10","9"
78329,127499,"train",6,0,"14","7"
221464,115292,"train",12,2,"11","16"
917258,115299,"train",17,6,"11","6"
133265,115300,"train",16,0,"08","21"
485396,115302,"train",4,2,"19","22"
270340,48335,"train",48,0,"15","1"
166136,48695,"train",48,6,"14","7"
463719,115317,"train",4,5,"13","30"
273639,48697,"train",33,3,"15","21"
717437,48698,"train",55,6,"22","5"
296655,127540,"train",5,0,"07","2"
912727,115333,"train",64,2,"20","30"
214275,115338,"train",26,3,"11","2"
370673,48709,"train",6,4,"09","30"
908175,115349,"train",6,0,"15","10"
258399,115351,"train",22,5,"11","1"
477362,127553,"train",8,0,"13","30"
938858,127556,"train",4,0,"12","30"
800255,127559,"train",13,3,"20","22"
399385,127563,"train",15,4,"14","30"
681191,127566,"train",8,3,"09","10"
346191,48721,"train",19,0,"15","14"
51649,127576,"train",5,5,"15","30"
83818,48728,"train",4,6,"11","30"
415128,48730,"train",18,5,"11","22"
775724,48733,"train",11,3,"09","16"
440944,115384,"train",14,2,"15","22"
20103,115398,"train",9,0,"17","16"
948812,115401,"train",5,6,"18","12"
123376,115628,"train",7,4,"10","15"
99525,127609,"train",18,5,"19","7"
183398,127863,"train",15,2,"09","14"
121043,127865,"train",5,0,"17","7"
158512,127867,"train",11,4,"12","30"
854659,127875,"train",11,2,"11","6"
283408,127876,"train",46,4,"18","8"
861066,115643,"train",8,0,"16","30"
501295,48764,"train",36,5,"13","28"
234625,115653,"train",6,6,"18","12"
369929,115656,"train",7,3,"12","11"
324566,48765,"train",9,0,"19","9"
275567,48771,"train",22,4,"13","6"
838316,127893,"train",29,6,"20","5"
521895,48774,"train",7,0,"11","26"
25854,115673,"train",8,6,"02","30"
969983,115674,"train",8,3,"22","30"
83162,127900,"train",5,3,"09","9"
247584,115683,"train",7,4,"23","11"
975786,127909,"train",13,0,"12","12"
803025,115701,"train",15,6,"08","1"
615692,115709,"train",9,3,"07","22"
707045,127915,"train",42,0,"21","11"
583091,127921,"train",5,3,"10","8"
29039,48806,"train",15,6,"15","11"
416338,115716,"train",29,0,"14","7"
390639,49164,"train",7,6,"14","1"
197778,115724,"train",13,5,"12","7"
353530,115725,"train",4,6,"17","6"
543073,49171,"train",8,1,"15","10"
110656,49183,"train",15,1,"15","0"
154786,127952,"train",4,0,"11","30"
34882,127959,"train",16,5,"14","4"
605985,115747,"train",19,0,"11","4"
809754,115983,"train",8,3,"17","30"
366201,115995,"train",24,0,"08","5"
198240,115997,"train",9,2,"06","30"
845690,128237,"train",18,6,"00","15"
891531,49207,"train",4,4,"23","18"
994303,128241,"train",31,5,"07","11"
242944,49212,"train",8,4,"07","24"
273596,128249,"train",19,0,"08","5"
378620,128250,"train",4,4,"00","30"
796960,49218,"train",11,0,"16","15"
290091,116022,"train",34,6,"13","5"
10889,128251,"train",9,3,"14","30"
624954,116026,"train",6,2,"19","30"
422566,116027,"train",4,5,"18","29"
240088,49224,"train",64,3,"10","4"
653750,116052,"train",4,6,"13","5"
611621,49240,"train",82,6,"14","3"
264492,128302,"train",11,0,"18","30"
393909,116060,"train",17,2,"11","5"
470429,49249,"train",57,4,"13","13"
495042,116063,"train",47,6,"14","1"
132866,128304,"train",21,5,"14","6"
773493,128310,"train",26,1,"11","10"
534334,116214,"train",18,1,"17","9"
965870,49503,"train",48,0,"13","5"
285401,116224,"train",7,0,"09","7"
873487,128559,"train",100,2,"20","0"
275165,128561,"train",51,2,"14","8"
854612,49508,"train",14,3,"14","28"
524430,49513,"train",9,1,"20","6"
147841,116236,"train",10,4,"16","13"
784214,49518,"train",20,0,"15","14"
53884,128588,"train",6,0,"14","14"
439238,128590,"train",32,4,"11","6"
123163,116251,"train",26,0,"07","15"
510908,128596,"train",4,6,"18","30"
158617,128598,"train",34,4,"07","24"
107840,49531,"train",11,4,"16","30"
785488,49534,"train",4,1,"17","30"
604198,128604,"train",11,3,"23","20"
656381,49539,"train",5,3,"08","15"
184501,49547,"train",5,2,"22","9"
698347,128625,"train",28,3,"16","11"
95738,128626,"train",27,4,"23","30"
486623,116275,"train",5,2,"16","22"
759964,116285,"train",4,2,"10","28"
547462,116288,"train",12,6,"18","8"
94366,116292,"train",7,5,"11","30"
362845,116295,"train",4,0,"17","30"
63309,49557,"train",17,4,"21","7"
289729,49563,"train",33,5,"13","8"
951198,49564,"train",44,2,"00","4"
356468,128661,"train",6,5,"16","5"
357628,49571,"train",5,2,"15","16"
597708,49577,"train",7,4,"12","7"
723033,116543,"train",22,0,"13","29"
29601,49595,"train",6,5,"12","30"
766410,49598,"train",11,1,"12","0"
547381,128802,"train",4,0,"14","13"
227072,116560,"train",19,2,"15","30"
551036,128823,"train",4,3,"15","30"
980868,128830,"train",37,4,"11","14"
905409,128843,"train",30,5,"19","5"
739878,128844,"train",7,5,"19","27"
693233,116578,"train",20,6,"13","30"
365619,128852,"train",32,6,"15","30"
983757,50069,"train",9,5,"14","3"
683070,50079,"train",28,5,"18","10"
471399,128875,"train",8,0,"21","25"
131847,116607,"train",7,6,"15","30"
944314,116621,"train",68,0,"17","2"
593050,128888,"train",4,2,"16","23"
883817,116623,"train",20,2,"19","0"
771875,116634,"train",10,0,"11","10"
642968,116642,"train",9,0,"22","6"
198430,129044,"train",11,5,"10","30"
942762,129047,"train",5,0,"11","30"
723839,129048,"train",21,4,"15","15"
879098,116885,"train",47,1,"16","8"
449726,50099,"train",23,0,"15","30"
834906,129065,"train",5,1,"14","14"
903202,129070,"train",8,6,"14","14"
605712,116895,"train",18,3,"12","30"
687607,116897,"train",7,6,"15","30"
378618,116908,"train",29,3,"15","7"
178460,50115,"train",26,0,"17","6"
16969,50127,"train",5,3,"19","30"
133637,129091,"train",14,1,"13","30"
821295,129097,"train",5,5,"14","30"
28321,129106,"train",29,0,"16","5"
660135,50368,"train",7,0,"11","30"
647462,129119,"train",18,2,"18","22"
663462,116943,"train",43,2,"16","6"
674996,129136,"train",7,2,"11","30"
192017,116954,"train",5,1,"12","30"
851045,116956,"train",4,5,"21","7"
952578,116961,"train",5,4,"15","6"
112935,116964,"train",15,2,"18","30"
22596,129145,"train",9,0,"23","15"
770573,129151,"train",20,3,"16","24"
314361,50392,"train",10,5,"07","30"
960675,129160,"train",4,6,"18","10"
1119,129386,"train",7,1,"14","17"
519878,129393,"train",19,1,"14","14"
65641,116970,"train",15,1,"09","20"
735729,50434,"train",15,5,"12","30"
559010,129400,"train",5,6,"14","30"
440936,129404,"train",7,4,"18","30"
443877,129405,"train",4,3,"11","30"
111577,129406,"train",4,2,"17","30"
573235,50435,"train",35,0,"19","5"
261373,129411,"train",50,4,"10","30"
83646,50436,"train",82,6,"21","2"
260315,117210,"train",15,4,"18","27"
448027,117215,"train",4,0,"16","30"
910207,117217,"train",7,1,"16","30"
397197,117218,"train",13,1,"12","30"
222884,129416,"train",27,3,"09","5"
364557,129423,"train",7,6,"12","30"
817792,129425,"train",17,1,"12","30"
65818,117231,"train",24,0,"10","6"
191931,129435,"train",19,6,"01","4"
394900,117243,"train",4,4,"17","30"
452795,117244,"train",25,5,"13","7"
772783,117246,"train",33,3,"15","9"
80065,50451,"train",10,5,"11","18"
519991,117254,"train",44,6,"09","5"
73057,117258,"train",6,6,"11","7"
112869,129464,"train",28,3,"10","21"
634560,129474,"train",30,0,"22","7"
640262,117268,"train",16,1,"11","7"
777217,129482,"train",24,1,"17","15"
482300,117287,"train",30,1,"09","24"
179122,117289,"train",79,2,"07","7"
103812,129495,"train",4,5,"19","6"
693174,129723,"train",10,0,"08","15"
303790,129730,"train",8,5,"21","7"
467001,129752,"train",13,5,"09","3"
464692,129762,"train",15,5,"18","7"
932438,129765,"train",4,3,"07","30"
216782,129775,"train",21,6,"19","13"
247474,129776,"train",15,5,"08","30"
419164,117326,"train",16,0,"15","30"
82204,117334,"train",8,1,"10","11"
842170,117593,"train",5,3,"15","30"
747367,117609,"train",4,1,"15","0"
920690,117619,"train",14,4,"14","13"
224043,129789,"train",9,6,"10","6"
458741,50866,"train",6,1,"18","10"
53202,117634,"train",46,6,"12","7"
579147,129817,"train",4,6,"15","30"
328693,129819,"train",16,2,"07","23"
590491,117650,"train",12,1,"15","18"
974694,117651,"train",5,0,"17","30"
677668,50894,"train",7,3,"13","13"
151970,130094,"train",5,2,"18","30"
97741,130096,"train",18,2,"13","30"
307506,117666,"train",44,4,"16","3"
56564,130100,"train",8,4,"10","15"
825813,117680,"train",24,2,"12","4"
837121,117940,"train",7,4,"14","30"
83930,117947,"train",5,0,"07","2"
51781,130113,"train",13,6,"14","19"
801167,50935,"train",8,5,"09","9"
147631,130124,"train",4,1,"20","16"
182717,117956,"train",21,5,"07","30"
232593,117964,"train",9,0,"09","13"
546464,117972,"train",10,0,"23","13"
250577,50945,"train",4,2,"16","15"
954122,117995,"train",12,3,"10","30"
211116,50959,"train",30,2,"09","17"
659109,130154,"train",14,0,"12","7"
737040,130161,"train",25,2,"15","30"
104778,51309,"train",100,5,"10","2"
489403,118020,"train",11,6,"07","30"
497994,118025,"train",9,4,"13","15"
621856,130172,"train",21,5,"13","4"
891676,130174,"train",12,5,"14","27"
989351,118031,"train",18,5,"16","11"
945658,51312,"train",8,1,"11","30"
877681,51313,"train",8,2,"13","1"
368676,130191,"train",70,4,"09","3"
752147,51330,"train",11,3,"15","23"
442753,130200,"train",6,6,"10","30"
32257,118300,"train",27,0,"16","21"
264759,130462,"train",4,3,"10","12"
210167,130474,"train",10,4,"20","30"
868369,130478,"train",21,1,"21","6"
390834,130483,"train",6,2,"17","5"
378266,130498,"train",18,3,"15","3"
885508,51392,"train",6,0,"10","1"
721709,130509,"train",18,2,"12","11"
377864,118339,"train",13,0,"23","14"
199059,118349,"train",7,0,"11","8"
891565,118351,"train",7,1,"12","30"
486780,130523,"train",8,2,"23","14"
124983,51404,"train",34,5,"17","18"
746743,51417,"train",4,4,"13","30"
548054,118384,"train",12,5,"16","0"
42136,130554,"train",9,6,"07","10"
727218,51423,"train",5,1,"11","21"
202846,118396,"train",35,1,"19","13"
643317,130826,"train",19,5,"10","18"
798088,130828,"train",5,2,"12","7"
56108,51644,"train",38,3,"13","16"
358523,130830,"train",6,5,"09","12"
228943,118646,"train",38,0,"14","20"
259948,118648,"train",9,2,"13","4"
172568,51669,"train",9,0,"20","27"
135562,130858,"train",20,6,"13","7"
927397,130865,"train",17,1,"12","19"
38197,118657,"train",4,5,"13","30"
972030,118661,"train",6,2,"16","2"
336912,118670,"train",14,0,"18","14"
322557,130876,"train",8,4,"08","12"
245081,51689,"train",15,0,"08","30"
352519,130886,"train",10,3,"19","11"
574547,130893,"train",6,1,"17","8"
443324,51695,"train",6,5,"23","6"
98712,118694,"train",5,1,"09","7"
16184,130911,"train",21,0,"13","13"
128097,118703,"train",52,4,"17","26"
917577,130915,"train",62,5,"09","5"
447712,130917,"train",7,5,"14","4"
590577,130927,"train",8,2,"12","5"
173259,130933,"train",17,5,"12","8"
360264,130938,"train",25,0,"08","23"
846005,118711,"train",39,6,"08","8"
48911,118712,"train",9,0,"21","30"
269085,118726,"train",4,5,"16","30"
791780,51713,"train",20,3,"11","26"
566477,118735,"train",6,1,"11","30"
430724,118738,"train",5,0,"09","6"
710478,118740,"train",23,1,"08","6"
24368,130950,"train",10,1,"10","30"
942379,130952,"train",10,3,"23","7"
141277,51734,"train",23,3,"15","30"
874301,51735,"train",8,1,"12","16"
786491,118998,"train",34,1,"09","7"
486818,51747,"train",6,2,"15","30"
721152,119014,"train",5,2,"21","30"
948977,119017,"train",12,5,"23","16"
585816,51753,"train",33,4,"15","5"
630379,131107,"train",14,1,"10","11"
495160,131109,"train",4,6,"15","30"
661623,131111,"train",6,1,"12","18"
114750,52136,"train",100,4,"14","1"
72234,52142,"train",4,4,"20","2"
498391,131130,"train",4,2,"17","30"
492438,52148,"train",6,3,"14","30"
236584,131131,"train",41,3,"19","3"
522553,131135,"train",4,3,"04","14"
562860,131136,"train",10,2,"09","18"
723390,131137,"train",16,5,"11","4"
349203,131142,"train",6,1,"14","30"
438762,131150,"train",11,2,"17","21"
706694,119039,"train",16,5,"11","30"
381481,131167,"train",22,3,"05","17"
360069,52165,"train",7,6,"07","28"
226467,52166,"train",5,3,"17","9"
304025,52171,"train",8,0,"11","12"
503732,119052,"train",13,3,"19","17"
981223,119060,"train",13,4,"13","1"
576313,131180,"train",47,5,"17","4"
47735,131187,"train",20,3,"10","30"
569975,131588,"train",5,0,"11","30"
617230,131592,"train",5,3,"15","7"
214201,131593,"train",42,6,"14","6"
77729,131594,"train",4,2,"19","16"
323224,131598,"train",6,5,"19","30"
626258,52182,"train",26,0,"07","14"
487819,131606,"train",27,1,"09","7"
375383,131612,"train",11,4,"10","16"
319085,119078,"train",86,5,"10","2"
901729,119079,"train",32,6,"07","8"
610351,131623,"train",22,6,"16","20"
945244,131625,"train",7,4,"16","30"
427933,52191,"train",12,0,"12","30"
797209,52197,"train",5,2,"16","30"
362056,119087,"train",65,0,"12","3"
300896,119089,"train",17,1,"15","8"
683001,52204,"train",4,1,"12","14"
992138,119090,"train",68,0,"12","4"
70604,119091,"train",29,0,"11","5"
695135,131653,"train",4,2,"13","30"
34366,119235,"train",41,4,"17","6"
904556,119239,"train",15,0,"11","23"
986179,131710,"train",5,3,"10","15"
267982,119253,"train",13,6,"16","3"
355269,52586,"train",11,1,"10","30"
981436,131712,"train",16,3,"10","6"
894859,131934,"train",4,2,"13","30"
930462,52591,"train",13,3,"09","16"
498658,131937,"train",7,0,"19","7"
651751,52604,"train",18,2,"15","30"
211652,52607,"train",5,2,"15","1"
181541,52610,"train",10,6,"11","6"
998752,131972,"train",7,1,"10","30"
693630,131974,"train",22,2,"12","10"
997959,52613,"train",7,6,"14","5"
403539,52617,"train",10,6,"17","8"
86721,131980,"train",4,0,"11","30"
591741,119275,"train",6,1,"13","30"
552628,52623,"train",4,1,"11","16"
151779,52633,"train",11,3,"08","30"
204645,52646,"train",6,4,"10","30"
118387,119293,"train",5,0,"11","2"
99089,132022,"train",100,4,"21","2"
310846,132024,"train",48,3,"17","17"
306798,52680,"train",9,0,"12","16"
778202,132032,"train",4,6,"02","30"
396418,52682,"train",7,0,"12","4"
201157,132161,"train",42,0,"16","2"
406349,119309,"train",6,0,"10","10"
183431,132169,"train",15,6,"21","5"
285218,52691,"train",5,5,"17","7"
119469,132170,"train",21,2,"08","1"
840926,52694,"train",41,6,"14","8"
778491,52696,"train",5,3,"20","4"
760486,119325,"train",39,1,"15","4"
795169,132197,"train",10,1,"15","30"
530227,132205,"train",6,5,"16","2"
115577,53035,"train",5,1,"12","14"
143065,132207,"train",4,5,"20","30"
471691,119338,"train",49,6,"10","3"
947596,53045,"train",6,5,"14","30"
252206,132212,"train",7,4,"11","30"
903650,132214,"train",5,3,"12","14"
526239,119593,"train",11,3,"05","17"
970263,53054,"train",11,3,"14","6"
685200,132236,"train",27,2,"02","2"
684329,132239,"train",18,6,"15","14"
564849,119608,"train",7,5,"10","13"
841280,132252,"train",6,3,"16","30"
551447,53079,"train",13,6,"13","5"
801201,119624,"train",6,3,"09","29"
194559,119626,"train",4,6,"07","24"
231787,132263,"train",5,3,"18","30"
680238,53083,"train",7,6,"22","17"
393179,132276,"train",49,5,"09","3"
379559,53097,"train",4,4,"10","24"
763391,53102,"train",11,3,"12","12"
35583,119640,"train",29,4,"16","10"
345940,119646,"train",5,0,"15","30"
925379,53118,"train",8,1,"10","30"
670341,53125,"train",16,1,"19","30"
468388,53130,"train",100,4,"16","2"
805383,132559,"train",22,0,"10","6"
458709,53141,"train",6,1,"12","30"
876349,132570,"train",14,0,"18","30"
384250,119683,"train",5,1,"09","23"
348010,53500,"train",12,0,"16","6"
62970,132589,"train",37,6,"12","15"
424472,53503,"train",35,5,"19","11"
85400,53506,"train",5,5,"11","30"
466632,53508,"train",7,2,"11","14"
275110,132608,"train",5,3,"16","30"
627454,53520,"train",9,1,"07","24"
254360,132609,"train",54,5,"17","12"
887422,132615,"train",5,0,"18","30"
543611,132617,"train",8,0,"11","7"
206708,119705,"train",5,5,"22","28"
253901,119707,"train",72,0,"13","7"
435323,132621,"train",5,3,"11","17"
272847,132624,"train",9,3,"12","22"
440995,119708,"train",32,3,"18","19"
248293,132634,"train",66,2,"09","6"
676253,53542,"train",4,4,"12","25"
975821,119968,"train",5,0,"16","30"
989729,119977,"train",6,1,"16","27"
277361,119980,"train",11,6,"17","30"
541623,119991,"train",25,0,"10","21"
249017,132911,"train",35,2,"16","15"
898186,119997,"train",5,6,"09","6"
666928,53569,"train",28,4,"17","24"
975571,120009,"train",65,5,"22","6"
25428,132936,"train",10,6,"19","2"
470947,53573,"train",5,1,"13","30"
639619,132948,"train",4,5,"12","30"
975842,132950,"train",10,6,"20","27"
527587,132952,"train",14,0,"18","28"
242247,120040,"train",20,1,"16","5"
941439,132962,"train",8,5,"12","12"
769627,120050,"train",4,1,"14","12"
231855,120061,"train",4,6,"23","7"
803309,53835,"train",30,5,"14","10"
672820,132982,"train",9,0,"08","15"
386581,53843,"train",4,5,"10","30"
98934,120079,"train",9,3,"12","4"
727910,53851,"train",19,6,"09","4"
217246,53853,"train",4,6,"18","30"
879513,132997,"train",11,2,"11","30"
64356,132999,"train",15,1,"08","7"
771317,133000,"train",12,2,"12","7"
273247,120088,"train",12,3,"19","30"
22352,53858,"train",6,5,"13","24"
109803,120091,"train",5,4,"20","30"
157846,120093,"train",5,0,"16","15"
69420,120095,"train",4,0,"20","30"
91373,53882,"train",9,1,"16","28"
826712,53887,"train",11,0,"12","7"
619000,133271,"train",4,5,"14","0"
90224,133274,"train",4,3,"10","21"
75439,133279,"train",6,0,"08","30"
654103,120327,"train",44,0,"14","4"
897635,133295,"train",5,5,"12","25"
85195,133304,"train",17,1,"09","11"
347010,133317,"train",9,5,"18","11"
618952,120344,"train",30,2,"10","19"
737923,120345,"train",8,3,"12","23"
395235,120354,"train",8,0,"19","18"
278658,120355,"train",14,4,"08","14"
350178,120367,"train",8,2,"09","27"
209675,133338,"train",5,0,"15","10"
517205,53905,"train",5,5,"15","26"
466651,120388,"train",16,5,"11","20"
94344,120391,"train",6,6,"15","21"
222328,133347,"train",4,2,"07","17"
821189,53917,"train",10,6,"17","0"
478137,133359,"train",5,2,"10","30"
459174,120402,"train",6,6,"17","30"
909923,53921,"train",9,0,"15","30"
873268,120408,"train",4,3,"14","30"
483187,120413,"train",16,2,"20","8"
759428,53932,"train",36,0,"13","4"
133953,54289,"train",4,4,"10","30"
568002,133383,"train",4,0,"16","30"
650445,120426,"train",9,1,"18","16"
216859,133391,"train",15,2,"22","27"
137892,133392,"train",5,0,"09","18"
22035,54298,"train",10,3,"19","7"
986171,54302,"train",5,4,"09","28"
999702,133397,"train",8,2,"14","22"
919872,120442,"train",7,2,"14","26"
512443,133522,"train",37,5,"16","9"
51688,120555,"train",13,3,"15","30"
580412,54314,"train",25,2,"12","8"
282941,54316,"train",5,5,"11","8"
150644,54320,"train",15,2,"12","30"
539954,120564,"train",7,1,"15","11"
162266,133527,"train",38,2,"16","12"
272228,133530,"train",4,1,"09","30"
13701,120569,"train",11,6,"20","7"
971927,54332,"train",4,3,"13","30"
78514,120572,"train",68,5,"15","5"
428265,120576,"train",7,1,"17","24"
936159,120588,"train",5,2,"13","4"
657293,54361,"train",4,1,"18","7"
655878,120597,"train",7,1,"09","12"
561055,54362,"train",4,5,"19","21"
472645,54365,"train",10,1,"12","30"
637803,120601,"train",5,4,"15","8"
461591,54369,"train",93,4,"13","3"
444753,120609,"train",11,5,"16","30"
280739,133565,"train",30,2,"13","30"
853539,133567,"train",35,4,"13","2"
940254,120616,"train",6,2,"15","18"
118335,120617,"train",7,0,"16","25"
317333,54382,"train",6,0,"21","30"
702442,133573,"train",4,0,"15","14"
